Policy_ID,Device_Type,Brand,Retail_Price,Plan_Duration,Vendor,Region,Customer_Age,Sales_Channel,Claim_Made,Claim_Cost,Plan_Price,Age_Band,Predicted_Claim_Frequency,Predicted_Claim_Severity,Technical_Premium
P001679,Headphones,Beats,90.1,36,Amazon UK,Wales,69,In-store,0,0.0,9.38,66+,0.1171627153459998,77.8211579175051,9.11773817298475
P001680,Refrigerator,Bosch,268.37,12,Currys,London,18,In-store,0,0.0,26.77,18-25,0.4502196055291081,77.8211579175051,35.03661101943758
P001681,Refrigerator,Samsung,38.5,36,AO.com,West Midlands,50,Marketplace,0,0.0,7.59,46-55,0.1673774905928283,77.8211579175051,13.025510127260217
P001682,TV,Sony,45.73,12,Currys,Wales,43,Marketplace,0,0.0,6.5,36-45,0.2386800290043426,77.8211579175051,18.574356228901642
P001683,Washing Machine,Bosch,284.58,12,Currys,London,29,In-store,1,66.36,28.17,26-35,0.3623752836054256,58.34911871930751,21.144278444035706
P001684,Charger,Anker,290.72,12,Amazon UK,West Midlands,33,Online,1,124.18,29.03,26-35,0.3432842894488811,64.27278505725683,22.063837349281073
P001685,Charger,Belkin,41.94,36,Argos,South East,50,In-store,0,0.0,7.21,46-55,0.1973586314067909,77.8211579175051,15.358677221090558
P001686,Charger,Apple,315.27,12,John Lewis,Wales,65,In-store,0,0.0,26.19,56-65,0.1450470440229724,77.8211579175051,11.287728918379049
P001687,Tablet,Samsung,159.62,24,John Lewis,Scotland,28,Online,0,0.0,14.52,26-35,0.3576040509044288,77.8211579175051,27.82916131737309
P001688,Headphones,Beats,199.09,24,Currys,Scotland,37,In-store,1,49.2,21.46,36-45,0.2983494284049763,55.57295095771605,16.580158153012366
P001689,Tablet,Amazon,232.53,36,John Lewis,Wales,37,Marketplace,1,80.19,19.13,36-45,0.2314453740638301,62.2404580192213,14.405266088162787
P001690,Headphones,Beats,280.96,36,Amazon UK,North West,47,In-store,0,0.0,25.18,46-55,0.2156401171042903,77.8211579175051,16.78136360652227
P001691,Washing Machine,Bosch,107.8,36,Currys,Wales,53,Marketplace,1,20.0,13.17,46-55,0.2062242772165866,63.86666117552692,13.170856039159672
P001692,Washing Machine,LG,247.53,36,John Lewis,South East,21,In-store,0,0.0,28.21,18-25,0.279196506898312,77.8211579175051,21.72739545334934
P001693,Washing Machine,LG,260.3,12,Amazon UK,Wales,52,Marketplace,0,0.0,25.61,46-55,0.1564185276004328,77.8211579175051,12.17267093761691
P001694,TV,Panasonic,67.6,12,Amazon UK,South East,29,Online,0,0.0,6.85,26-35,0.3064505010005151,77.8211579175051,23.84833283225964
P001695,Washing Machine,LG,147.4,24,Amazon UK,South East,39,Marketplace,0,0.0,17.65,36-45,0.2141019223170148,77.8211579175051,16.661659507073818
P001696,Headphones,Sony,213.52,36,Amazon UK,Scotland,50,In-store,0,0.0,21.44,46-55,0.2317514502966982,77.8211579175051,18.035166211150184
P001697,Laptop,HP,565.33,36,Amazon UK,Scotland,33,Marketplace,0,0.0,46.44,26-35,0.4585235285974676,77.8211579175051,35.68283192787519
P001698,Washing Machine,Whirlpool,123.73,12,Argos,Scotland,39,Marketplace,0,0.0,17.82,36-45,0.2693225439313788,77.8211579175051,20.958992222028034
P001699,Tablet,Apple,209.43,36,John Lewis,North West,62,Marketplace,0,0.0,16.55,56-65,0.1123299048730389,77.8211579175051,8.741643265983086
P001700,Headphones,Sony,216.55,24,Amazon UK,West Midlands,18,Online,0,0.0,25.4,18-25,0.4244080270804564,77.8211579175051,33.02792409688498
P001701,Washing Machine,LG,211.1,36,John Lewis,West Midlands,25,In-store,0,0.0,20.19,18-25,0.2955263336844295,77.8211579175051,22.998201482437295
P001702,Tablet,Samsung,100.17,12,John Lewis,Wales,48,In-store,1,35.25,15.47,46-55,0.2098938976687385,50.21569035563801,10.539966972871344
P001703,TV,Sony,78.26,36,Argos,Scotland,33,In-store,1,24.98,11.19,26-35,0.3441669818044157,59.8282509577577,20.59090855876861
P001704,TV,Panasonic,41.82,36,Currys,North West,65,Marketplace,1,20.0,3.62,56-65,0.1373285800044053,53.22425785502081,7.309211753018322
P001705,Phone,OnePlus,342.06,36,John Lewis,North West,69,Online,0,0.0,27.05,66+,0.1002634834065191,77.8211579175051,7.802620375537876
P001706,Washing Machine,Whirlpool,227.3,12,Argos,North West,20,Marketplace,1,117.71,21.49,18-25,0.3448281514720714,62.16797065529252,21.4372664018345
P001707,Phone,Google,385.27,12,Amazon UK,Wales,67,Marketplace,0,0.0,34.86,66+,0.1122170684700946,77.8211579175051,8.732862206450715
P001708,Phone,Samsung,347.21,24,John Lewis,London,51,Online,1,107.23,29.79,46-55,0.2171958364345221,110.958322766775,24.09968572270137
P001709,Washing Machine,LG,94.27,24,Currys,Scotland,27,Marketplace,0,0.0,9.49,26-35,0.2649237246907415,77.8211579175051,20.61667101525184
P001710,Charger,Anker,20.0,12,Currys,Wales,54,In-store,0,0.0,6.85,46-55,0.1905540334353065,77.8211579175051,14.829135527786535
P001711,Headphones,Bose,396.31,12,John Lewis,Scotland,53,Marketplace,0,0.0,35.9,46-55,0.2003360350249784,77.8211579175051,15.590382218245677
P001712,Charger,Apple,270.06,12,Argos,West Midlands,67,Online,0,0.0,26.36,66+,0.1239767576251588,77.8211579175051,9.64801483324774
P001713,Phone,OnePlus,481.73,12,John Lewis,Wales,21,In-store,0,0.0,36.46,18-25,0.3507473485360742,77.8211579175051,27.295564799572034
P001714,TV,Sony,248.64,24,Amazon UK,West Midlands,24,Marketplace,1,62.46,24.9,18-25,0.3907287854458428,66.17880896975149,25.857965651003443
P001715,Laptop,Apple,513.33,12,John Lewis,Scotland,36,In-store,0,0.0,37.29,36-45,0.3050206254887052,77.8211579175051,23.73705826425271
P001716,Tablet,Apple,275.07,24,Argos,Scotland,32,Marketplace,1,93.25,22.68,26-35,0.2855465519599103,65.9860194725229,18.842080337938413
P001717,Refrigerator,Bosch,104.02,36,Argos,South East,25,Marketplace,0,0.0,20.21,18-25,0.4573940343824606,77.8211579175051,35.59493338020223
P001718,Refrigerator,Bosch,259.81,36,AO.com,South East,48,In-store,0,0.0,20.12,46-55,0.2238753277863356,77.8211579175051,17.42223723749364
P001719,Washing Machine,LG,108.67,12,AO.com,West Midlands,57,In-store,1,57.82,14.42,56-65,0.1252164498642584,50.11972838651394,6.2758144567201715
P001720,Tablet,Amazon,109.21,36,John Lewis,North West,56,In-store,0,0.0,12.53,56-65,0.1398633409864075,77.8211579175051,10.884327145773081
P001721,Headphones,Sony,240.67,24,Amazon UK,North West,57,Marketplace,1,45.42,23.58,56-65,0.1615212520988783,61.13231739544565,9.87416844941842
P001722,TV,LG,49.14,24,Argos,South East,32,Online,0,0.0,12.05,26-35,0.2847189032734548,77.8211579175051,22.157154733742384
P001723,Tablet,Samsung,186.73,12,AO.com,South East,33,Marketplace,0,0.0,20.29,26-35,0.3488688570649139,77.8211579175051,27.14937841814818
P001724,Headphones,Bose,328.03,36,Amazon UK,West Midlands,31,Marketplace,0,0.0,26.17,26-35,0.3593630267052669,77.8211579175051,27.966046850943176
P001725,Tablet,Amazon,310.87,12,John Lewis,Scotland,21,Marketplace,0,0.0,24.72,18-25,0.3583229834403417,77.8211579175051,27.885109479782397
P001726,Laptop,Lenovo,212.18,12,Amazon UK,North West,63,Online,0,0.0,20.65,56-65,0.1911607529858266,77.8211579175051,14.876351145739198
P001727,Refrigerator,Bosch,195.97,36,John Lewis,South East,67,In-store,0,0.0,20.96,66+,0.1213711396546961,77.8211579175051,9.445242625695672
P001728,Laptop,Dell,411.68,12,Currys,West Midlands,55,Marketplace,0,0.0,35.93,46-55,0.242019583351968,77.8211579175051,18.83424421516229
P001729,Tablet,Samsung,187.77,36,Argos,West Midlands,60,Online,0,0.0,13.44,56-65,0.2018448706499369,77.8211579175051,15.70780155368713
P001730,Headphones,Beats,86.31,12,AO.com,Wales,48,Online,0,0.0,9.28,46-55,0.192766288998631,77.8211579175051,15.001295817333888
P001731,Refrigerator,Bosch,223.06,24,Argos,South East,65,Online,0,0.0,21.44,56-65,0.192874685722521,77.8211579175051,15.009731375901474
P001732,Refrigerator,Whirlpool,166.96,36,Currys,South East,68,In-store,0,0.0,13.17,66+,0.1135203785582573,77.8211579175051,8.834287306637103
P001733,Headphones,Bose,235.49,36,Currys,Wales,61,Online,0,0.0,25.43,56-65,0.1498918297754833,77.8211579175051,11.664755755501679
P001734,Tablet,Samsung,177.36,36,Amazon UK,London,45,Marketplace,0,0.0,23.05,36-45,0.3204110377739592,77.8211579175051,24.93475796911897
P001735,Laptop,HP,472.01,36,John Lewis,Wales,42,Marketplace,1,136.2,38.48,36-45,0.3092573065369659,121.72611777196836,37.64469131736043
P001736,Phone,OnePlus,323.82,36,AO.com,Wales,60,Online,0,0.0,28.3,56-65,0.1452987586528381,77.8211579175051,11.307317642339974
P001737,Headphones,Sony,317.18,24,Argos,North West,49,Online,0,0.0,31.7,46-55,0.2102854248708994,77.8211579175051,16.36465525662792
P001738,TV,Panasonic,243.53,12,AO.com,North West,40,Marketplace,0,0.0,25.05,36-45,0.2118407957713318,77.8211579175051,16.48569602109076
P001739,Charger,Apple,99.62,12,Currys,Scotland,65,Marketplace,1,38.2,14.23,56-65,0.1673701392601324,49.73710072286183,8.324505474380617
P001740,Charger,Anker,118.57,36,John Lewis,West Midlands,54,Online,0,0.0,13.43,46-55,0.1966731723282873,77.8211579175051,15.305334001896341
P001741,TV,LG,295.58,24,Amazon UK,North West,19,In-store,0,0.0,28.4,18-25,0.3029562022077225,77.8211579175051,23.576402454094783
P001742,Headphones,Sony,61.83,36,John Lewis,North West,64,Online,1,20.0,8.89,56-65,0.1455587076787178,59.75999333820973,8.698587401198594
P001743,Phone,Apple,532.76,36,AO.com,Wales,50,In-store,0,0.0,48.92,46-55,0.1416547927219712,77.8211579175051,11.023739994187974
P001744,TV,Sony,329.05,12,Amazon UK,London,52,Online,0,0.0,30.63,46-55,0.2056540939579712,77.8211579175051,16.00423972228471
P001745,Tablet,Amazon,243.02,12,Currys,London,40,In-store,0,0.0,24.55,36-45,0.2720781914570552,77.8211579175051,21.17343990328868
P001746,Refrigerator,Bosch,272.46,24,Currys,South East,61,Online,0,0.0,25.42,56-65,0.1827973850251693,77.8211579175051,14.225504166950682
P001747,Laptop,HP,352.07,36,Argos,Wales,68,In-store,0,0.0,25.22,66+,0.1466919267318599,77.8211579175051,11.415735595423158
P001748,Washing Machine,Whirlpool,51.76,24,Amazon UK,Scotland,54,In-store,0,0.0,7.5,46-55,0.205959896564715,77.8211579175051,16.0280376352357
P001749,Charger,Belkin,349.73,36,AO.com,Scotland,60,Online,0,0.0,33.13,56-65,0.1365364414504581,77.8211579175051,10.625423971610289
P001750,Tablet,Samsung,74.88,36,Argos,West Midlands,56,In-store,0,0.0,5.64,56-65,0.2064502488675951,77.8211579175051,16.066197419233347
P001751,Charger,Anker,313.55,36,AO.com,West Midlands,29,Marketplace,1,99.76,29.08,26-35,0.3146899984202547,65.1650935649104,20.506803190997406
P001752,TV,Sony,20.0,24,Argos,Wales,42,Marketplace,0,0.0,6.99,36-45,0.2518380423008578,77.8211579175051,19.598328059530388
P001753,Phone,Samsung,376.56,36,Argos,South East,55,Marketplace,0,0.0,28.03,46-55,0.2404357723908529,77.8211579175051,18.71099021224588
P001754,Washing Machine,Whirlpool,261.43,36,Amazon UK,North West,39,Online,0,0.0,26.19,36-45,0.2347696123540148,77.8211579175051,18.270043077233243
P001755,Phone,Google,369.46,36,AO.com,London,52,Marketplace,0,0.0,30.68,46-55,0.2062538347654223,77.8211579175051,16.050912246370935
P001756,Phone,Google,325.12,24,John Lewis,London,64,Marketplace,1,113.38,26.68,56-65,0.1616886995031422,118.53709603924725,19.166108901464955
P001757,Laptop,Apple,432.08,12,Currys,North West,24,Online,1,93.34,35.12,18-25,0.406766633645847,130.5535199434218,53.10481581800163
P001758,Phone,Samsung,210.83,12,John Lewis,London,19,Online,0,0.0,24.94,18-25,0.3958629025776556,77.8211579175051,30.806509455177675
P001759,Laptop,Lenovo,301.41,36,AO.com,South East,60,In-store,0,0.0,24.44,56-65,0.1899406469746521,77.8211579175051,14.78140108316749
P001760,Headphones,Sony,90.29,24,John Lewis,West Midlands,26,Online,0,0.0,18.2,26-35,0.3382954677498611,77.8211579175051,26.326545018538194
P001761,Charger,Anker,386.75,36,John Lewis,West Midlands,67,Marketplace,0,0.0,30.45,66+,0.1071358410460206,77.8211579175051,8.337435204667095
P001762,Headphones,Sony,66.32,12,Currys,Wales,23,Marketplace,0,0.0,16.12,18-25,0.3713192753603851,77.8211579175051,28.89649596563409
P001763,Refrigerator,Bosch,20.0,36,Argos,West Midlands,45,In-store,0,0.0,11.66,36-45,0.3457412234585482,77.8211579175051,26.9059823493591
P001764,Refrigerator,Samsung,195.58,12,John Lewis,South East,32,Online,0,0.0,16.01,26-35,0.250603847210269,77.8211579175051,19.502281568484666
P001765,TV,LG,35.86,12,Amazon UK,South East,65,Online,0,0.0,6.46,56-65,0.1356561295500422,77.8211579175051,10.556917080191365
P001766,Washing Machine,Bosch,181.39,24,Amazon UK,Scotland,62,In-store,0,0.0,19.1,56-65,0.1825265891606554,77.8211579175051,14.204430519214938
P001767,Charger,Belkin,279.0,12,Argos,Wales,26,Online,0,0.0,19.33,26-35,0.2891968229407107,77.8211579175051,22.50563162730981
P001768,Tablet,Samsung,40.67,36,AO.com,Wales,50,Online,0,0.0,10.33,46-55,0.2036772655714515,77.8211579175051,15.850400648241552
P001769,Washing Machine,Bosch,136.83,24,Currys,North West,61,Online,0,0.0,11.23,56-65,0.1569667250438514,77.8211579175051,12.215332297431162
P001770,Refrigerator,Samsung,97.64,12,Amazon UK,Scotland,40,Online,0,0.0,13.57,36-45,0.2288825241867503,77.8211579175051,17.811903059294277
P001771,Tablet,Apple,304.77,12,Argos,Wales,28,Marketplace,0,0.0,28.71,26-35,0.260935976632641,77.8211579175051,20.306339843887176
P001772,Washing Machine,Bosch,88.12,36,Currys,Wales,40,In-store,0,0.0,8.77,36-45,0.2684154820678437,77.8211579175051,20.888403617504924
P001773,Laptop,Apple,429.23,36,John Lewis,Scotland,24,Marketplace,1,102.8,36.54,18-25,0.4271247566215155,132.91152928119735,56.76980459642485
P001774,TV,Samsung,253.74,36,Amazon UK,Wales,62,Marketplace,1,92.42,22.57,56-65,0.1251234497541465,58.66031683795556,7.339781206436246
P001775,Tablet,Amazon,147.21,36,Amazon UK,Scotland,36,Marketplace,0,0.0,9.89,36-45,0.2776149926574389,77.8211579175051,21.60432018386157
P001776,Charger,Belkin,309.31,24,Currys,Wales,33,Online,0,0.0,32.53,26-35,0.2740868911496357,77.8211579175051,21.32975923927383
P001777,Laptop,Lenovo,483.81,24,Currys,North West,58,Marketplace,0,0.0,35.86,56-65,0.1880923398557129,77.8211579175051,14.637563682984473
P001778,Refrigerator,Samsung,166.86,36,Amazon UK,Wales,47,Marketplace,1,60.52,20.02,46-55,0.1643613111516675,60.56957785144197,9.955295231566001
P001779,Phone,Samsung,297.56,24,Currys,Wales,43,In-store,0,0.0,24.39,36-45,0.2791510953177393,77.8211579175051,21.72386147156631
P001780,Refrigerator,Whirlpool,403.5,12,John Lewis,West Midlands,45,Marketplace,1,135.5,35.64,36-45,0.2672877438344968,64.38531903515491,17.20940666097084
P001781,TV,LG,122.55,24,Currys,West Midlands,53,Marketplace,0,0.0,13.3,46-55,0.1815849836166032,77.8211579175051,14.131153685475255
P001782,Refrigerator,Whirlpool,91.81,36,John Lewis,North West,46,In-store,0,0.0,13.36,46-55,0.1845898827945262,77.8211579175051,14.364998418926582
P001783,Charger,Belkin,215.39,36,John Lewis,Scotland,54,Marketplace,1,42.22,21.34,46-55,0.1789905483211915,71.91628328762113,12.872334978873445
P001784,Washing Machine,Whirlpool,203.65,36,Currys,North West,66,Marketplace,1,79.65,21.69,66+,0.0964836632682264,63.7127326003815,6.147237838113759
P001785,Headphones,Sony,290.07,36,Amazon UK,Scotland,32,Online,1,127.37,27.2,26-35,0.3608129524861764,65.04345831545703,23.468522234711592
P001786,Charger,Apple,20.0,12,Currys,Wales,27,In-store,0,0.0,4.85,26-35,0.316251040564769,77.8211579175051,24.6110221693662
P001787,TV,Panasonic,150.17,24,Currys,Scotland,25,In-store,1,57.59,11.94,18-25,0.3591261473193757,53.18260762808728,19.099264981873027
P001788,Laptop,Dell,467.87,36,Currys,Wales,29,Online,0,0.0,39.35,26-35,0.3385005362737429,77.8211579175051,26.34250368851911
P001789,Refrigerator,Whirlpool,206.94,24,Argos,Wales,20,Marketplace,0,0.0,22.13,18-25,0.3779573796337563,77.8211579175051,29.413080926564977
P001790,Phone,Google,390.37,12,John Lewis,North West,37,Marketplace,1,76.92,28.4,36-45,0.2427491421302922,125.95750009163226,30.57607509211993
P001791,Headphones,Beats,135.13,24,John Lewis,North West,37,Marketplace,0,0.0,14.03,36-45,0.2508594975186962,77.8211579175051,19.522176571508435
P001792,TV,Sony,193.16,24,John Lewis,South East,31,Marketplace,0,0.0,18.61,26-35,0.29424005422283,77.8211579175051,22.89810172533012
P001793,Headphones,Sony,76.04,36,John Lewis,North West,25,Marketplace,0,0.0,12.15,18-25,0.3451862243884504,77.8211579175051,26.862791679080953
P001794,Phone,Apple,318.23,24,Argos,South East,38,Online,0,0.0,33.89,36-45,0.2146913614268746,77.8211579175051,16.707530341124972
P001795,Tablet,Amazon,121.49,24,AO.com,South East,27,Marketplace,0,0.0,9.9,26-35,0.3016882896331909,77.8211579175051,23.477732029406567
P001796,Tablet,Amazon,150.84,24,Currys,Wales,54,Marketplace,0,0.0,11.32,46-55,0.1913913029853178,77.8211579175051,14.894292813657483
P001797,Refrigerator,Samsung,261.49,24,Argos,Scotland,28,Marketplace,0,0.0,24.89,26-35,0.2937226979316126,77.8211579175051,22.857840459691673
P001798,Washing Machine,LG,71.74,12,AO.com,North West,46,Marketplace,1,26.67,11.26,46-55,0.1402706920980806,60.80678414602622,8.529409696421693
P001799,Headphones,Sony,252.4,24,AO.com,South East,41,In-store,1,79.23,22.53,36-45,0.2624828052461239,62.25150021077053,16.33994840610272
P001800,Tablet,Apple,107.41,24,Currys,Wales,64,Marketplace,0,0.0,12.18,56-65,0.1208340771786413,77.8211579175051,9.403447801935044
P001801,Charger,Apple,383.16,12,AO.com,South East,36,Marketplace,0,0.0,31.08,36-45,0.2506720742727359,77.8211579175051,19.50759107748715
P001802,Refrigerator,Bosch,203.18,24,John Lewis,Scotland,30,Online,1,62.49,15.91,26-35,0.3616980349362165,71.03572125170737,25.69348078701939
P001803,Refrigerator,Bosch,150.67,24,Argos,West Midlands,22,In-store,0,0.0,21.82,18-25,0.4891413371371022,77.8211579175051,38.065545241326035
P001804,Phone,Samsung,482.22,12,Amazon UK,South East,69,Marketplace,0,0.0,40.65,66+,0.1261569306405675,77.8211579175051,9.81767842176734
P001805,TV,Panasonic,185.11,12,Currys,Wales,58,In-store,0,0.0,19.98,56-65,0.1400969987586899,77.8211579175051,10.902510664168522
P001806,Washing Machine,Whirlpool,144.9,24,AO.com,Wales,37,Online,0,0.0,9.2,36-45,0.2146550468671497,77.8211579175051,16.704704300037918
P001807,Refrigerator,Whirlpool,50.08,12,Currys,West Midlands,43,Marketplace,0,0.0,4.84,36-45,0.2847494188549288,77.8211579175051,22.15952949162722
P001808,Tablet,Apple,105.28,24,Amazon UK,South East,51,Marketplace,0,0.0,14.65,46-55,0.1697701275151053,77.8211579175051,13.211707903027989
P001809,Charger,Belkin,205.8,36,Argos,South East,40,Online,0,0.0,21.59,36-45,0.2485813479049166,77.8211579175051,19.34488833065479
P001810,Charger,Belkin,284.61,12,John Lewis,London,26,In-store,1,96.65,25.35,26-35,0.2874126757995031,62.8612806187659,18.06712886682295
P001811,Charger,Apple,409.87,36,Currys,South East,23,Online,0,0.0,29.53,18-25,0.3760040240481049,77.8211579175051,29.261068533064957
P001812,Phone,OnePlus,458.99,24,John Lewis,Wales,27,In-store,0,0.0,36.36,26-35,0.3064491632310482,77.8211579175051,23.848228725490703
P001813,Refrigerator,Whirlpool,405.78,12,Argos,South East,60,Marketplace,0,0.0,29.09,56-65,0.1714311976917526,77.8211579175051,13.340974307556916
P001814,TV,Samsung,140.72,24,Argos,South East,60,In-store,0,0.0,18.96,56-65,0.1377387830668726,77.8211579175051,10.71899158841207
P001815,Laptop,Dell,273.31,36,Currys,South East,53,Marketplace,0,0.0,25.45,46-55,0.2286463660629593,77.8211579175051,17.793524960649236
P001816,TV,Sony,199.78,36,Amazon UK,West Midlands,33,Marketplace,1,91.26,18.94,26-35,0.3413810819951139,64.04765365312252,21.864657303351276
P001817,TV,Samsung,162.0,36,Argos,Wales,21,Online,0,0.0,13.63,18-25,0.2969009029620937,77.8211579175051,23.105172055262955
P001818,Tablet,Apple,280.93,36,Argos,North West,33,Marketplace,0,0.0,24.55,26-35,0.2584185732592864,77.8211579175051,20.11043259842729
P001819,Washing Machine,Bosch,188.61,12,Currys,Scotland,47,Marketplace,0,0.0,20.42,46-55,0.22567463501794,77.8211579175051,17.562261409706437
P001820,Charger,Belkin,129.41,24,Amazon UK,West Midlands,19,Marketplace,0,0.0,18.45,18-25,0.3674856404020692,77.8211579175051,28.59815805414492
P001821,Laptop,Apple,387.56,36,Amazon UK,West Midlands,39,Marketplace,0,0.0,33.45,36-45,0.3400858077006919,77.8211579175051,26.465871346577817
