Policy_ID,Device_Type,Brand,Retail_Price,Plan_Duration,Vendor,Region,Customer_Age,Sales_Channel,Claim_Made,Claim_Cost,Plan_Price,Age_Band
P001572,Laptop,Lenovo,413.56,24,AO.com,Scotland,58,In-store,0,0.0,36.13,56-65
P001573,Charger,Anker,287.71,24,Currys,West Midlands,18,Marketplace,0,0.0,26.83,18-25
P001574,Charger,Apple,244.16,24,John Lewis,South East,24,Marketplace,1,63.05,17.34,18-25
P001575,Refrigerator,Samsung,83.94,12,Argos,North West,64,Online,0,0.0,8.64,56-65
P001576,Washing Machine,Whirlpool,133.85,12,AO.com,South East,20,Marketplace,0,0.0,15.46,18-25
P001577,Refrigerator,Bosch,86.19,24,AO.com,Wales,40,In-store,0,0.0,9.88,36-45
P001578,TV,LG,254.17,36,Argos,Wales,45,In-store,0,0.0,22.08,36-45
P001579,Phone,Samsung,434.25,12,Currys,West Midlands,53,Online,1,123.31,42.9,46-55
P001580,Washing Machine,LG,94.44,24,Amazon UK,South East,58,Marketplace,0,0.0,10.55,56-65
P001581,Headphones,Bose,368.92,24,Argos,North West,61,Marketplace,1,172.28,32.63,56-65
P001582,Refrigerator,Samsung,45.21,12,John Lewis,North West,28,In-store,0,0.0,12.52,26-35
P001583,Charger,Anker,126.06,12,Currys,North West,66,Online,0,0.0,13.35,66+
P001584,TV,Samsung,90.52,24,Amazon UK,North West,22,Marketplace,0,0.0,11.25,18-25
P001585,Tablet,Samsung,277.51,12,Currys,South East,47,In-store,0,0.0,22.55,46-55
P001586,Laptop,Lenovo,474.7,12,Argos,London,18,Online,0,0.0,37.24,18-25
P001587,Laptop,Apple,397.28,36,Amazon UK,Wales,64,In-store,0,0.0,31.47,56-65
P001588,Laptop,Apple,433.74,24,Amazon UK,South East,32,Marketplace,0,0.0,31.71,26-35
P001589,Laptop,HP,399.14,36,Amazon UK,West Midlands,52,In-store,0,0.0,32.42,46-55
P001590,Refrigerator,Samsung,202.53,24,Argos,North West,49,Online,0,0.0,13.64,46-55
P001591,TV,Samsung,163.55,12,John Lewis,North West,36,Online,0,0.0,20.01,36-45
P001592,Tablet,Apple,354.03,12,Amazon UK,South East,32,Online,0,0.0,29.76,26-35
P001593,Washing Machine,LG,220.19,24,Currys,Wales,45,In-store,0,0.0,20.18,36-45
P001594,Refrigerator,Samsung,181.34,36,Argos,Wales,54,Online,1,28.22,19.75,46-55
P001595,Phone,Google,448.62,36,Argos,Wales,56,Marketplace,0,0.0,35.43,56-65
P001596,Headphones,Sony,175.61,12,Currys,West Midlands,60,Online,0,0.0,16.76,56-65
P001597,TV,LG,289.87,36,Currys,North West,21,In-store,0,0.0,25.4,18-25
P001598,Phone,Apple,427.01,36,Argos,West Midlands,57,Online,0,0.0,33.74,56-65
P001599,Tablet,Samsung,177.0,12,Amazon UK,London,47,Marketplace,0,0.0,20.3,46-55
P001600,Washing Machine,Whirlpool,196.18,12,AO.com,Scotland,67,Online,1,43.72,17.77,66+
P001601,Tablet,Samsung,22.06,36,AO.com,South East,23,Marketplace,0,0.0,8.56,18-25
P001602,Laptop,HP,517.88,12,Amazon UK,West Midlands,38,Online,1,165.96,40.92,36-45
P001603,Refrigerator,Whirlpool,295.34,24,Argos,West Midlands,23,Marketplace,0,0.0,28.15,18-25
P001604,Charger,Belkin,177.6,12,Amazon UK,South East,36,Online,0,0.0,15.97,36-45
P001605,Charger,Belkin,278.64,36,Argos,Wales,60,Online,0,0.0,22.83,56-65
P001606,Laptop,Apple,307.58,24,Amazon UK,London,37,Online,1,123.2,31.85,36-45
P001607,Refrigerator,Samsung,77.82,24,John Lewis,North West,68,Marketplace,0,0.0,5.4,66+
P001608,Charger,Belkin,170.45,36,Amazon UK,Scotland,41,In-store,1,42.38,20.12,36-45
P001609,Headphones,Beats,147.4,12,Argos,Scotland,41,In-store,0,0.0,18.7,36-45
P001610,Refrigerator,Bosch,200.74,36,Amazon UK,West Midlands,34,Online,1,30.54,17.84,26-35
P001611,TV,Panasonic,120.3,36,Amazon UK,London,21,Online,0,0.0,13.91,18-25
P001612,Laptop,Dell,474.54,12,Argos,London,42,Online,0,0.0,41.76,36-45
P001613,Headphones,Beats,407.0,24,Argos,Scotland,42,Online,0,0.0,35.63,36-45
P001614,Laptop,Apple,459.43,36,John Lewis,Scotland,20,Marketplace,0,0.0,38.24,18-25
P001615,Headphones,Sony,150.14,12,AO.com,Wales,25,Marketplace,0,0.0,17.87,18-25
P001616,Phone,OnePlus,535.43,12,Currys,Scotland,56,Online,0,0.0,40.75,56-65
P001617,Washing Machine,Whirlpool,126.2,24,Amazon UK,Wales,24,Marketplace,1,45.87,13.49,18-25
P001618,Phone,OnePlus,372.86,24,John Lewis,West Midlands,22,Online,1,119.05,29.9,18-25
P001619,Charger,Apple,125.48,12,Currys,West Midlands,39,Marketplace,0,0.0,14.22,36-45
P001620,Tablet,Samsung,312.98,24,Currys,South East,66,Online,1,88.81,26.83,66+
P001621,Tablet,Apple,140.92,36,AO.com,Wales,26,Marketplace,1,41.22,11.93,26-35
P001622,Tablet,Samsung,163.79,24,AO.com,Scotland,31,Online,0,0.0,20.31,26-35
P001623,Refrigerator,Samsung,173.57,36,Argos,South East,65,Marketplace,0,0.0,11.74,56-65
P001624,Laptop,Apple,426.72,12,John Lewis,London,55,In-store,0,0.0,43.16,46-55
P001625,Laptop,Dell,244.64,12,John Lewis,London,18,Online,1,84.41,21.34,18-25
P001626,Phone,Samsung,455.59,36,Argos,Scotland,53,Marketplace,1,49.89,34.91,46-55
P001627,Refrigerator,Whirlpool,308.22,12,Amazon UK,Wales,18,In-store,1,82.6,19.36,18-25
P001628,Phone,Samsung,263.19,36,Amazon UK,West Midlands,53,In-store,0,0.0,20.1,46-55
P001629,Charger,Apple,220.94,12,AO.com,Wales,38,Online,0,0.0,18.78,36-45
P001630,Laptop,HP,457.93,36,Currys,South East,55,Online,0,0.0,41.29,46-55
P001631,Washing Machine,Bosch,330.33,24,Argos,West Midlands,66,Online,1,102.74,28.35,66+
P001632,Charger,Apple,262.27,12,Amazon UK,London,29,Online,1,46.03,23.28,26-35
P001633,Headphones,Sony,20.0,24,AO.com,Wales,19,Marketplace,1,20.0,2.11,18-25
P001634,Headphones,Bose,290.09,24,John Lewis,North West,34,Marketplace,0,0.0,24.94,26-35
P001635,Laptop,Apple,378.41,12,John Lewis,Scotland,60,Marketplace,0,0.0,31.58,56-65
P001636,Washing Machine,Bosch,251.66,24,John Lewis,Scotland,33,Online,0,0.0,22.85,26-35
P001637,Laptop,Lenovo,434.56,24,AO.com,London,51,In-store,0,0.0,30.74,46-55
P001638,Charger,Apple,483.35,36,AO.com,Scotland,32,In-store,0,0.0,37.11,26-35
P001639,Charger,Belkin,138.34,36,AO.com,North West,48,Marketplace,0,0.0,10.45,46-55
P001640,Washing Machine,Whirlpool,236.41,12,Currys,London,58,Marketplace,0,0.0,25.42,56-65
P001641,Washing Machine,Bosch,203.55,36,Amazon UK,Scotland,34,Online,0,0.0,18.26,26-35
P001642,Washing Machine,Bosch,30.14,36,John Lewis,Wales,39,In-store,0,0.0,8.02,36-45
P001643,Refrigerator,Whirlpool,347.8,24,Amazon UK,South East,63,Online,0,0.0,38.64,56-65
P001644,Refrigerator,Bosch,174.18,12,John Lewis,West Midlands,43,In-store,0,0.0,14.31,36-45
P001645,Washing Machine,Bosch,253.04,12,AO.com,North West,43,Online,0,0.0,23.85,36-45
P001646,Tablet,Amazon,269.54,12,Argos,South East,18,Marketplace,1,47.53,22.53,18-25
P001647,TV,LG,128.87,36,John Lewis,South East,26,Marketplace,0,0.0,15.45,26-35
P001648,Laptop,Dell,510.32,36,John Lewis,Wales,60,In-store,0,0.0,45.05,56-65
P001649,Washing Machine,Bosch,95.1,36,AO.com,West Midlands,41,In-store,0,0.0,8.98,36-45
P001650,Headphones,Beats,355.82,24,Argos,South East,26,In-store,1,46.06,34.5,26-35
P001651,TV,Sony,201.01,12,Argos,Scotland,40,Marketplace,0,0.0,14.66,36-45
P001652,Washing Machine,Whirlpool,280.56,12,Argos,Wales,31,In-store,1,67.42,19.62,26-35
P001653,Headphones,Sony,189.1,12,Currys,South East,63,Marketplace,0,0.0,18.34,56-65
P001654,Charger,Belkin,176.36,36,Argos,West Midlands,36,In-store,0,0.0,16.99,36-45
P001655,Phone,Apple,493.04,12,AO.com,Scotland,29,In-store,0,0.0,35.11,26-35
P001656,Tablet,Samsung,28.19,12,John Lewis,South East,53,In-store,0,0.0,3.36,46-55
P001657,Tablet,Amazon,20.0,12,Currys,Scotland,34,Online,0,0.0,6.24,26-35
P001658,Laptop,Apple,205.29,36,Currys,South East,18,In-store,1,43.23,28.15,18-25
P001659,Charger,Anker,100.56,12,Amazon UK,Scotland,69,Marketplace,0,0.0,11.43,66+
P001660,Headphones,Sony,183.65,36,AO.com,South East,57,Marketplace,0,0.0,19.45,56-65
P001661,Laptop,Apple,291.72,36,John Lewis,South East,69,Online,0,0.0,23.05,66+
P001662,Tablet,Apple,173.87,36,Amazon UK,South East,20,Online,0,0.0,18.19,18-25
P001663,Tablet,Samsung,264.6,12,AO.com,London,18,In-store,0,0.0,21.82,18-25
P001664,TV,Samsung,140.02,24,Currys,South East,61,Marketplace,0,0.0,18.21,56-65
P001665,Charger,Anker,206.45,36,John Lewis,South East,42,Marketplace,0,0.0,20.46,36-45
P001666,TV,Samsung,110.4,12,Currys,London,21,Marketplace,0,0.0,14.45,18-25
P001667,Headphones,Sony,245.54,36,Argos,London,58,In-store,0,0.0,19.74,56-65
P001668,Tablet,Apple,232.13,24,AO.com,Wales,38,Marketplace,1,115.12,19.88,36-45
P001669,Tablet,Apple,108.74,12,AO.com,London,20,Marketplace,0,0.0,12.59,18-25
P001670,Refrigerator,Samsung,126.26,24,AO.com,North West,66,Online,0,0.0,11.34,66+
P001671,Washing Machine,LG,154.26,24,AO.com,West Midlands,61,In-store,0,0.0,16.13,56-65
P001672,Washing Machine,Whirlpool,310.07,36,Argos,Scotland,68,Online,0,0.0,25.56,66+
P001673,TV,LG,302.24,12,Amazon UK,South East,23,Marketplace,0,0.0,24.56,18-25
P001674,Phone,Apple,405.5,24,Amazon UK,Wales,50,Marketplace,0,0.0,32.43,46-55
P001675,Washing Machine,Whirlpool,184.8,24,John Lewis,North West,67,Marketplace,0,0.0,21.12,66+
P001676,Tablet,Apple,160.74,12,Amazon UK,South East,62,In-store,0,0.0,16.89,56-65
P001677,Laptop,Lenovo,321.51,36,Argos,West Midlands,22,Online,1,153.45,28.79,18-25
P001678,Charger,Apple,279.6,24,AO.com,Scotland,40,Marketplace,0,0.0,26.51,36-45
P001679,Headphones,Beats,90.1,36,Amazon UK,Wales,69,In-store,0,0.0,9.38,66+
P001680,Refrigerator,Bosch,268.37,12,Currys,London,18,In-store,0,0.0,26.77,18-25
P001681,Refrigerator,Samsung,38.5,36,AO.com,West Midlands,50,Marketplace,0,0.0,7.59,46-55
P001682,TV,Sony,45.73,12,Currys,Wales,43,Marketplace,0,0.0,6.5,36-45
P001683,Washing Machine,Bosch,284.58,12,Currys,London,29,In-store,1,66.36,28.17,26-35
P001684,Charger,Anker,290.72,12,Amazon UK,West Midlands,33,Online,1,124.18,29.03,26-35
P001685,Charger,Belkin,41.94,36,Argos,South East,50,In-store,0,0.0,7.21,46-55
P001686,Charger,Apple,315.27,12,John Lewis,Wales,65,In-store,0,0.0,26.19,56-65
P001687,Tablet,Samsung,159.62,24,John Lewis,Scotland,28,Online,0,0.0,14.52,26-35
P001688,Headphones,Beats,199.09,24,Currys,Scotland,37,In-store,1,49.2,21.46,36-45
P001689,Tablet,Amazon,232.53,36,John Lewis,Wales,37,Marketplace,1,80.19,19.13,36-45
P001690,Headphones,Beats,280.96,36,Amazon UK,North West,47,In-store,0,0.0,25.18,46-55
P001691,Washing Machine,Bosch,107.8,36,Currys,Wales,53,Marketplace,1,20.0,13.17,46-55
P001692,Washing Machine,LG,247.53,36,John Lewis,South East,21,In-store,0,0.0,28.21,18-25
P001693,Washing Machine,LG,260.3,12,Amazon UK,Wales,52,Marketplace,0,0.0,25.61,46-55
P001694,TV,Panasonic,67.6,12,Amazon UK,South East,29,Online,0,0.0,6.85,26-35
P001695,Washing Machine,LG,147.4,24,Amazon UK,South East,39,Marketplace,0,0.0,17.65,36-45
P001696,Headphones,Sony,213.52,36,Amazon UK,Scotland,50,In-store,0,0.0,21.44,46-55
P001697,Laptop,HP,565.33,36,Amazon UK,Scotland,33,Marketplace,0,0.0,46.44,26-35
P001698,Washing Machine,Whirlpool,123.73,12,Argos,Scotland,39,Marketplace,0,0.0,17.82,36-45
P001699,Tablet,Apple,209.43,36,John Lewis,North West,62,Marketplace,0,0.0,16.55,56-65
P001700,Headphones,Sony,216.55,24,Amazon UK,West Midlands,18,Online,0,0.0,25.4,18-25
P001701,Washing Machine,LG,211.1,36,John Lewis,West Midlands,25,In-store,0,0.0,20.19,18-25
P001702,Tablet,Samsung,100.17,12,John Lewis,Wales,48,In-store,1,35.25,15.47,46-55
P001703,TV,Sony,78.26,36,Argos,Scotland,33,In-store,1,24.98,11.19,26-35
P001704,TV,Panasonic,41.82,36,Currys,North West,65,Marketplace,1,20.0,3.62,56-65
P001705,Phone,OnePlus,342.06,36,John Lewis,North West,69,Online,0,0.0,27.05,66+
P001706,Washing Machine,Whirlpool,227.3,12,Argos,North West,20,Marketplace,1,117.71,21.49,18-25
P001707,Phone,Google,385.27,12,Amazon UK,Wales,67,Marketplace,0,0.0,34.86,66+
P001708,Phone,Samsung,347.21,24,John Lewis,London,51,Online,1,107.23,29.79,46-55
P001709,Washing Machine,LG,94.27,24,Currys,Scotland,27,Marketplace,0,0.0,9.49,26-35
P001710,Charger,Anker,20.0,12,Currys,Wales,54,In-store,0,0.0,6.85,46-55
P001711,Headphones,Bose,396.31,12,John Lewis,Scotland,53,Marketplace,0,0.0,35.9,46-55
P001712,Charger,Apple,270.06,12,Argos,West Midlands,67,Online,0,0.0,26.36,66+
P001713,Phone,OnePlus,481.73,12,John Lewis,Wales,21,In-store,0,0.0,36.46,18-25
P001714,TV,Sony,248.64,24,Amazon UK,West Midlands,24,Marketplace,1,62.46,24.9,18-25
P001715,Laptop,Apple,513.33,12,John Lewis,Scotland,36,In-store,0,0.0,37.29,36-45
P001716,Tablet,Apple,275.07,24,Argos,Scotland,32,Marketplace,1,93.25,22.68,26-35
P001717,Refrigerator,Bosch,104.02,36,Argos,South East,25,Marketplace,0,0.0,20.21,18-25
P001718,Refrigerator,Bosch,259.81,36,AO.com,South East,48,In-store,0,0.0,20.12,46-55
P001719,Washing Machine,LG,108.67,12,AO.com,West Midlands,57,In-store,1,57.82,14.42,56-65
P001720,Tablet,Amazon,109.21,36,John Lewis,North West,56,In-store,0,0.0,12.53,56-65
P001721,Headphones,Sony,240.67,24,Amazon UK,North West,57,Marketplace,1,45.42,23.58,56-65
P001722,TV,LG,49.14,24,Argos,South East,32,Online,0,0.0,12.05,26-35
P001723,Tablet,Samsung,186.73,12,AO.com,South East,33,Marketplace,0,0.0,20.29,26-35
P001724,Headphones,Bose,328.03,36,Amazon UK,West Midlands,31,Marketplace,0,0.0,26.17,26-35
P001725,Tablet,Amazon,310.87,12,John Lewis,Scotland,21,Marketplace,0,0.0,24.72,18-25
P001726,Laptop,Lenovo,212.18,12,Amazon UK,North West,63,Online,0,0.0,20.65,56-65
P001727,Refrigerator,Bosch,195.97,36,John Lewis,South East,67,In-store,0,0.0,20.96,66+
P001728,Laptop,Dell,411.68,12,Currys,West Midlands,55,Marketplace,0,0.0,35.93,46-55
P001729,Tablet,Samsung,187.77,36,Argos,West Midlands,60,Online,0,0.0,13.44,56-65
P001730,Headphones,Beats,86.31,12,AO.com,Wales,48,Online,0,0.0,9.28,46-55
P001731,Refrigerator,Bosch,223.06,24,Argos,South East,65,Online,0,0.0,21.44,56-65
P001732,Refrigerator,Whirlpool,166.96,36,Currys,South East,68,In-store,0,0.0,13.17,66+
P001733,Headphones,Bose,235.49,36,Currys,Wales,61,Online,0,0.0,25.43,56-65
P001734,Tablet,Samsung,177.36,36,Amazon UK,London,45,Marketplace,0,0.0,23.05,36-45
P001735,Laptop,HP,472.01,36,John Lewis,Wales,42,Marketplace,1,136.2,38.48,36-45
P001736,Phone,OnePlus,323.82,36,AO.com,Wales,60,Online,0,0.0,28.3,56-65
P001737,Headphones,Sony,317.18,24,Argos,North West,49,Online,0,0.0,31.7,46-55
P001738,TV,Panasonic,243.53,12,AO.com,North West,40,Marketplace,0,0.0,25.05,36-45
P001739,Charger,Apple,99.62,12,Currys,Scotland,65,Marketplace,1,38.2,14.23,56-65
P001740,Charger,Anker,118.57,36,John Lewis,West Midlands,54,Online,0,0.0,13.43,46-55
P001741,TV,LG,295.58,24,Amazon UK,North West,19,In-store,0,0.0,28.4,18-25
P001742,Headphones,Sony,61.83,36,John Lewis,North West,64,Online,1,20.0,8.89,56-65
P001743,Phone,Apple,532.76,36,AO.com,Wales,50,In-store,0,0.0,48.92,46-55
P001744,TV,Sony,329.05,12,Amazon UK,London,52,Online,0,0.0,30.63,46-55
P001745,Tablet,Amazon,243.02,12,Currys,London,40,In-store,0,0.0,24.55,36-45
P001746,Refrigerator,Bosch,272.46,24,Currys,South East,61,Online,0,0.0,25.42,56-65
P001747,Laptop,HP,352.07,36,Argos,Wales,68,In-store,0,0.0,25.22,66+
P001748,Washing Machine,Whirlpool,51.76,24,Amazon UK,Scotland,54,In-store,0,0.0,7.5,46-55
P001749,Charger,Belkin,349.73,36,AO.com,Scotland,60,Online,0,0.0,33.13,56-65
P001750,Tablet,Samsung,74.88,36,Argos,West Midlands,56,In-store,0,0.0,5.64,56-65
P001751,Charger,Anker,313.55,36,AO.com,West Midlands,29,Marketplace,1,99.76,29.08,26-35
P001752,TV,Sony,20.0,24,Argos,Wales,42,Marketplace,0,0.0,6.99,36-45
P001753,Phone,Samsung,376.56,36,Argos,South East,55,Marketplace,0,0.0,28.03,46-55
P001754,Washing Machine,Whirlpool,261.43,36,Amazon UK,North West,39,Online,0,0.0,26.19,36-45
P001755,Phone,Google,369.46,36,AO.com,London,52,Marketplace,0,0.0,30.68,46-55
P001756,Phone,Google,325.12,24,John Lewis,London,64,Marketplace,1,113.38,26.68,56-65
P001757,Laptop,Apple,432.08,12,Currys,North West,24,Online,1,93.34,35.12,18-25
P001758,Phone,Samsung,210.83,12,John Lewis,London,19,Online,0,0.0,24.94,18-25
P001759,Laptop,Lenovo,301.41,36,AO.com,South East,60,In-store,0,0.0,24.44,56-65
P001760,Headphones,Sony,90.29,24,John Lewis,West Midlands,26,Online,0,0.0,18.2,26-35
P001761,Charger,Anker,386.75,36,John Lewis,West Midlands,67,Marketplace,0,0.0,30.45,66+
P001762,Headphones,Sony,66.32,12,Currys,Wales,23,Marketplace,0,0.0,16.12,18-25
P001763,Refrigerator,Bosch,20.0,36,Argos,West Midlands,45,In-store,0,0.0,11.66,36-45
P001764,Refrigerator,Samsung,195.58,12,John Lewis,South East,32,Online,0,0.0,16.01,26-35
P001765,TV,LG,35.86,12,Amazon UK,South East,65,Online,0,0.0,6.46,56-65
P001766,Washing Machine,Bosch,181.39,24,Amazon UK,Scotland,62,In-store,0,0.0,19.1,56-65
P001767,Charger,Belkin,279.0,12,Argos,Wales,26,Online,0,0.0,19.33,26-35
P001768,Tablet,Samsung,40.67,36,AO.com,Wales,50,Online,0,0.0,10.33,46-55
P001769,Washing Machine,Bosch,136.83,24,Currys,North West,61,Online,0,0.0,11.23,56-65
P001770,Refrigerator,Samsung,97.64,12,Amazon UK,Scotland,40,Online,0,0.0,13.57,36-45
P001771,Tablet,Apple,304.77,12,Argos,Wales,28,Marketplace,0,0.0,28.71,26-35
P001772,Washing Machine,Bosch,88.12,36,Currys,Wales,40,In-store,0,0.0,8.77,36-45
P001773,Laptop,Apple,429.23,36,John Lewis,Scotland,24,Marketplace,1,102.8,36.54,18-25
P001774,TV,Samsung,253.74,36,Amazon UK,Wales,62,Marketplace,1,92.42,22.57,56-65
P001775,Tablet,Amazon,147.21,36,Amazon UK,Scotland,36,Marketplace,0,0.0,9.89,36-45
P001776,Charger,Belkin,309.31,24,Currys,Wales,33,Online,0,0.0,32.53,26-35
P001777,Laptop,Lenovo,483.81,24,Currys,North West,58,Marketplace,0,0.0,35.86,56-65
P001778,Refrigerator,Samsung,166.86,36,Amazon UK,Wales,47,Marketplace,1,60.52,20.02,46-55
P001779,Phone,Samsung,297.56,24,Currys,Wales,43,In-store,0,0.0,24.39,36-45
P001780,Refrigerator,Whirlpool,403.5,12,John Lewis,West Midlands,45,Marketplace,1,135.5,35.64,36-45
P001781,TV,LG,122.55,24,Currys,West Midlands,53,Marketplace,0,0.0,13.3,46-55
P001782,Refrigerator,Whirlpool,91.81,36,John Lewis,North West,46,In-store,0,0.0,13.36,46-55
P001783,Charger,Belkin,215.39,36,John Lewis,Scotland,54,Marketplace,1,42.22,21.34,46-55
P001784,Washing Machine,Whirlpool,203.65,36,Currys,North West,66,Marketplace,1,79.65,21.69,66+
P001785,Headphones,Sony,290.07,36,Amazon UK,Scotland,32,Online,1,127.37,27.2,26-35
P001786,Charger,Apple,20.0,12,Currys,Wales,27,In-store,0,0.0,4.85,26-35
P001787,TV,Panasonic,150.17,24,Currys,Scotland,25,In-store,1,57.59,11.94,18-25
P001788,Laptop,Dell,467.87,36,Currys,Wales,29,Online,0,0.0,39.35,26-35
P001789,Refrigerator,Whirlpool,206.94,24,Argos,Wales,20,Marketplace,0,0.0,22.13,18-25
P001790,Phone,Google,390.37,12,John Lewis,North West,37,Marketplace,1,76.92,28.4,36-45
P001791,Headphones,Beats,135.13,24,John Lewis,North West,37,Marketplace,0,0.0,14.03,36-45
P001792,TV,Sony,193.16,24,John Lewis,South East,31,Marketplace,0,0.0,18.61,26-35
P001793,Headphones,Sony,76.04,36,John Lewis,North West,25,Marketplace,0,0.0,12.15,18-25
P001794,Phone,Apple,318.23,24,Argos,South East,38,Online,0,0.0,33.89,36-45
P001795,Tablet,Amazon,121.49,24,AO.com,South East,27,Marketplace,0,0.0,9.9,26-35
P001796,Tablet,Amazon,150.84,24,Currys,Wales,54,Marketplace,0,0.0,11.32,46-55
P001797,Refrigerator,Samsung,261.49,24,Argos,Scotland,28,Marketplace,0,0.0,24.89,26-35
P001798,Washing Machine,LG,71.74,12,AO.com,North West,46,Marketplace,1,26.67,11.26,46-55
P001799,Headphones,Sony,252.4,24,AO.com,South East,41,In-store,1,79.23,22.53,36-45
P001800,Tablet,Apple,107.41,24,Currys,Wales,64,Marketplace,0,0.0,12.18,56-65
P001801,Charger,Apple,383.16,12,AO.com,South East,36,Marketplace,0,0.0,31.08,36-45
P001802,Refrigerator,Bosch,203.18,24,John Lewis,Scotland,30,Online,1,62.49,15.91,26-35
P001803,Refrigerator,Bosch,150.67,24,Argos,West Midlands,22,In-store,0,0.0,21.82,18-25
P001804,Phone,Samsung,482.22,12,Amazon UK,South East,69,Marketplace,0,0.0,40.65,66+
P001805,TV,Panasonic,185.11,12,Currys,Wales,58,In-store,0,0.0,19.98,56-65
P001806,Washing Machine,Whirlpool,144.9,24,AO.com,Wales,37,Online,0,0.0,9.2,36-45
P001807,Refrigerator,Whirlpool,50.08,12,Currys,West Midlands,43,Marketplace,0,0.0,4.84,36-45
P001808,Tablet,Apple,105.28,24,Amazon UK,South East,51,Marketplace,0,0.0,14.65,46-55
P001809,Charger,Belkin,205.8,36,Argos,South East,40,Online,0,0.0,21.59,36-45
P001810,Charger,Belkin,284.61,12,John Lewis,London,26,In-store,1,96.65,25.35,26-35
P001811,Charger,Apple,409.87,36,Currys,South East,23,Online,0,0.0,29.53,18-25
P001812,Phone,OnePlus,458.99,24,John Lewis,Wales,27,In-store,0,0.0,36.36,26-35
P001813,Refrigerator,Whirlpool,405.78,12,Argos,South East,60,Marketplace,0,0.0,29.09,56-65
P001814,TV,Samsung,140.72,24,Argos,South East,60,In-store,0,0.0,18.96,56-65
P001815,Laptop,Dell,273.31,36,Currys,South East,53,Marketplace,0,0.0,25.45,46-55
P001816,TV,Sony,199.78,36,Amazon UK,West Midlands,33,Marketplace,1,91.26,18.94,26-35
P001817,TV,Samsung,162.0,36,Argos,Wales,21,Online,0,0.0,13.63,18-25
P001818,Tablet,Apple,280.93,36,Argos,North West,33,Marketplace,0,0.0,24.55,26-35
P001819,Washing Machine,Bosch,188.61,12,Currys,Scotland,47,Marketplace,0,0.0,20.42,46-55
P001820,Charger,Belkin,129.41,24,Amazon UK,West Midlands,19,Marketplace,0,0.0,18.45,18-25
P001821,Laptop,Apple,387.56,36,Amazon UK,West Midlands,39,Marketplace,0,0.0,33.45,36-45
P001822,Phone,Google,390.17,36,John Lewis,West Midlands,39,Online,0,0.0,31.64,36-45
P001823,Tablet,Apple,299.87,24,Argos,Wales,68,Online,0,0.0,31.35,66+
P001824,Charger,Apple,243.75,36,Amazon UK,Scotland,23,Online,0,0.0,21.36,18-25
P001825,TV,LG,254.81,36,Currys,South East,42,Online,0,0.0,19.7,36-45
P001826,Charger,Anker,259.28,24,Argos,London,65,In-store,0,0.0,23.14,56-65
P001827,Headphones,Beats,388.05,36,AO.com,North West,51,In-store,0,0.0,36.22,46-55
P001828,Laptop,Dell,353.34,24,Amazon UK,West Midlands,36,In-store,0,0.0,27.85,36-45
P001829,Charger,Belkin,20.0,24,AO.com,Wales,64,Online,0,0.0,11.0,56-65
P001830,TV,Panasonic,321.27,36,John Lewis,London,43,Marketplace,0,0.0,30.36,36-45
P001831,Laptop,Lenovo,260.38,24,Currys,Wales,23,In-store,1,68.91,22.35,18-25
P001832,Washing Machine,Whirlpool,132.92,24,AO.com,South East,29,In-store,0,0.0,10.82,26-35
P001833,Phone,OnePlus,174.72,24,Argos,South East,23,Online,0,0.0,18.24,18-25
P001834,Laptop,Lenovo,290.16,12,Amazon UK,London,66,Marketplace,0,0.0,23.45,66+
P001835,Phone,OnePlus,447.72,36,Amazon UK,Wales,49,In-store,0,0.0,40.82,46-55
P001836,Headphones,Sony,265.72,12,Currys,South East,30,Marketplace,0,0.0,23.18,26-35
P001837,Headphones,Bose,164.46,36,Amazon UK,West Midlands,18,In-store,0,0.0,20.97,18-25
P001838,Washing Machine,LG,115.03,36,Argos,South East,37,Online,1,28.95,10.69,36-45
