Policy_ID,Device_Type,Brand,Retail_Price,Plan_Duration,Vendor,Region,Customer_Age,Sales_Channel,Claim_Made,Claim_Cost,Plan_Price,Age_Band,Predicted_Claim_Frequency,Predicted_Claim_Severity,Technical_Premium,Final_Premium_Base,Final_Premium_YoungLoad,Final_Premium_TabletDisc,Final_Premium
P000969,Headphones,Bose,268.21,36,Argos,West Midlands,59,Marketplace,0,0.0,24.15,56-65,0.1800659986277848,77.8211579175051,14.0129445147861,17.516180643482624,17.516180643482624,17.516180643482624,17.516180643482624
P000970,Phone,OnePlus,332.51,36,Amazon UK,North West,32,In-store,0,0.0,27.07,26-35,0.3326592894863988,77.8211579175051,25.887931099846085,32.3599138748076,32.3599138748076,32.3599138748076,32.3599138748076
P000971,Phone,OnePlus,377.95,24,John Lewis,South East,35,Online,0,0.0,30.66,26-35,0.3183339899548436,77.8211579175051,24.773119702785365,30.966399628481707,30.966399628481707,30.966399628481707,30.966399628481707
P000972,Phone,Apple,370.66,12,Amazon UK,Wales,48,In-store,1,57.47,31.92,46-55,0.1564380123357566,118.69780519659776,18.5688487135726,23.21106089196575,23.21106089196575,23.21106089196575,23.21106089196575
P000973,Charger,Anker,320.83,12,AO.com,Wales,66,Marketplace,0,0.0,27.29,66+,0.0945511354072017,77.8211579175051,7.358078839803252,9.197598549754066,9.197598549754066,9.197598549754066,9.197598549754066
P000974,Tablet,Apple,273.36,36,John Lewis,West Midlands,38,Online,0,0.0,24.29,36-45,0.2086248829243943,77.8211579175051,16.2354299595803,20.294287449475377,20.294287449475377,18.26485870452784,18.26485870452784
P000975,Phone,OnePlus,457.68,12,Argos,West Midlands,45,In-store,0,0.0,36.99,36-45,0.3134070202452176,77.8211579175051,24.3896972149578,30.48712151869725,30.48712151869725,30.48712151869725,30.48712151869725
P000976,Washing Machine,Bosch,166.52,12,Currys,South East,62,Online,0,0.0,18.15,56-65,0.168399229738784,77.8211579175051,13.10502305068813,16.38127881336016,16.38127881336016,16.38127881336016,16.38127881336016
P000977,TV,LG,256.35,12,AO.com,London,49,Online,1,21.11,25.17,46-55,0.1622900252083758,72.8763561148799,11.82710567097843,14.783882088723036,14.783882088723036,14.783882088723036,14.783882088723036
P000978,Phone,Apple,443.11,12,AO.com,North West,46,Online,0,0.0,34.11,46-55,0.1371586943595322,77.8211579175051,10.673848413511973,13.342310516889967,13.342310516889967,13.342310516889967,13.342310516889967
P000979,Tablet,Apple,187.23,12,Amazon UK,South East,30,Marketplace,1,45.67,17.07,26-35,0.2703451775548025,65.50427895800912,17.708765925502288,22.13595740687786,22.13595740687786,19.922361666190074,19.922361666190074
P000980,TV,Panasonic,257.5,12,Amazon UK,West Midlands,37,Marketplace,0,0.0,26.19,36-45,0.2656680478191214,77.8211579175051,20.674595102967142,25.84324387870893,25.84324387870893,25.84324387870893,25.84324387870893
P000981,Washing Machine,Bosch,475.07,36,Argos,Wales,20,In-store,1,168.51,38.46,18-25,0.4006784792247032,61.02074119670989,24.449697783861915,30.562122229827395,33.61833445281014,33.61833445281014,33.61833445281014
P000982,Tablet,Amazon,410.37,12,Amazon UK,Scotland,18,Online,0,0.0,35.52,18-25,0.3879592313096627,77.8211579175051,30.191436605303156,37.73929575662895,41.513225332291846,37.36190279906266,37.36190279906266
P000983,Laptop,Dell,284.37,12,Currys,Scotland,66,In-store,0,0.0,31.67,66+,0.1280242654632478,77.8211579175051,9.962996579888,12.45374572486,12.45374572486,12.45374572486,12.45374572486
P000984,Washing Machine,Whirlpool,190.86,36,Amazon UK,South East,43,In-store,0,0.0,18.12,36-45,0.257615553299369,77.8211579175051,20.04794065531565,25.05992581914456,25.05992581914456,25.05992581914456,25.05992581914456
P000985,Charger,Apple,107.67,36,John Lewis,West Midlands,40,In-store,1,37.68,13.49,36-45,0.2700905495122752,50.13731153970736,13.541614024827696,16.927017531034622,16.927017531034622,16.927017531034622,16.927017531034622
P000986,Phone,Apple,413.1,24,John Lewis,Wales,35,Online,1,113.08,32.41,26-35,0.222203295169747,118.0126361803394,26.22279663093992,32.7784957886749,32.7784957886749,32.7784957886749,32.7784957886749
P000987,Washing Machine,Bosch,103.78,36,Currys,West Midlands,45,Online,0,0.0,13.77,36-45,0.2951333860352178,77.8211579175051,22.967621841374683,28.709527301718353,28.709527301718353,28.709527301718353,28.709527301718353
P000988,Laptop,Apple,369.78,24,AO.com,Wales,57,In-store,0,0.0,23.08,56-65,0.1670839182375113,77.8211579175051,13.002663986636875,16.253329983296094,16.253329983296094,16.253329983296094,16.253329983296094
P000989,Laptop,Dell,364.84,12,Argos,West Midlands,51,Online,0,0.0,30.71,46-55,0.2522410312409413,77.8211579175051,19.629689125475632,24.53711140684454,24.53711140684454,24.53711140684454,24.53711140684454
P000990,TV,Sony,205.23,36,Currys,London,41,In-store,0,0.0,20.84,36-45,0.2633767946572106,77.8211579175051,20.4962871288251,25.620358911031374,25.620358911031374,25.620358911031374,25.620358911031374
P000991,TV,Samsung,60.62,12,AO.com,West Midlands,42,Marketplace,0,0.0,7.55,36-45,0.2109736416198081,77.8211579175051,16.418213080926215,20.52276635115777,20.52276635115777,20.52276635115777,20.52276635115777
P000992,Phone,Google,273.86,12,John Lewis,Wales,27,Online,0,0.0,25.69,26-35,0.2992782514875798,77.8211579175051,23.290180070289757,29.112725087862195,29.112725087862195,29.112725087862195,29.112725087862195
P000993,Tablet,Amazon,281.55,24,AO.com,West Midlands,64,Marketplace,0,0.0,24.56,56-65,0.1560290193931689,77.8211579175051,12.142358957909265,15.177948697386581,15.177948697386581,13.660153827647923,13.660153827647923
P000994,Charger,Belkin,346.65,36,Amazon UK,North West,36,In-store,1,148.03,30.77,36-45,0.2310979683971824,66.62078574960367,15.39592823975737,19.244910299696713,19.244910299696713,19.244910299696713,19.244910299696713
P000995,Headphones,Bose,165.17,24,Argos,Wales,62,Online,0,0.0,11.98,56-65,0.1581551046604923,77.8211579175051,12.307813375243718,15.384766719054648,15.384766719054648,15.384766719054648,15.384766719054648
P000996,Laptop,Lenovo,229.79,12,Amazon UK,South East,39,Marketplace,0,0.0,19.29,36-45,0.3437662990568009,77.8211579175051,26.752291445615587,33.440364307019486,33.440364307019486,33.440364307019486,33.440364307019486
P000997,Charger,Anker,307.79,24,Argos,Scotland,45,Marketplace,0,0.0,30.15,36-45,0.2805555079202534,77.8211579175051,21.833154486487896,27.29144310810987,27.29144310810987,27.29144310810987,27.29144310810987
P000998,TV,Panasonic,228.29,24,AO.com,Wales,69,Marketplace,0,0.0,21.46,66+,0.0893427593263779,77.8211579175051,6.952756982323707,8.690946227904634,8.690946227904634,8.690946227904634,8.690946227904634
P000999,Laptop,Dell,363.38,24,Argos,West Midlands,51,In-store,0,0.0,36.34,46-55,0.2579962696432655,77.8211579175051,20.077568442035798,25.096960552544747,25.096960552544747,25.096960552544747,25.096960552544747
P001000,Laptop,Apple,354.8,36,John Lewis,South East,40,Marketplace,0,0.0,30.33,36-45,0.2931236432711839,77.8211579175051,22.811221332361235,28.514026665451546,28.514026665451546,28.514026665451546,28.514026665451546
P001001,Headphones,Sony,144.99,24,Amazon UK,Wales,52,In-store,0,0.0,13.4,46-55,0.2117773463000527,77.8211579175051,16.480758309766568,20.60094788720821,20.60094788720821,20.60094788720821,20.60094788720821
P001002,Charger,Belkin,82.61,24,John Lewis,North West,40,In-store,0,0.0,5.29,36-45,0.2108359545321147,77.8211579175051,16.407498112331623,20.50937264041453,20.50937264041453,20.50937264041453,20.50937264041453
P001003,Washing Machine,LG,94.87,12,Argos,South East,60,Online,0,0.0,13.87,56-65,0.1309863694244523,77.8211579175051,10.193510940020964,12.741888675026205,12.741888675026205,12.741888675026205,12.741888675026205
P001004,Refrigerator,Bosch,77.85,24,Currys,Wales,56,Marketplace,0,0.0,6.26,56-65,0.1741757707248414,77.8211579175051,13.554560158981044,16.943200198726306,16.943200198726306,16.943200198726306,16.943200198726306
P001005,TV,Panasonic,233.87,12,AO.com,London,68,In-store,0,0.0,20.82,66+,0.0985872579091395,77.8211579175051,7.672174566400949,9.590218208001186,9.590218208001186,9.590218208001186,9.590218208001186
P001006,Headphones,Sony,33.02,24,Currys,Scotland,65,Marketplace,0,0.0,9.95,56-65,0.1734663405353395,77.8211579175051,13.499351480172372,16.874189350215467,16.874189350215467,16.874189350215467,16.874189350215467
P001007,Laptop,Lenovo,292.26,36,AO.com,South East,62,Marketplace,0,0.0,25.64,56-65,0.1880010383985288,77.8211579175051,14.63045849786685,18.288073122333564,18.288073122333564,18.288073122333564,18.288073122333564
P001008,Phone,Apple,259.3,36,Currys,North West,62,Marketplace,0,0.0,21.96,56-65,0.1159644327579026,77.8211579175051,9.02448643446664,11.2806080430833,11.2806080430833,11.2806080430833,11.2806080430833
P001009,Phone,Apple,338.81,12,John Lewis,London,45,Marketplace,0,0.0,23.17,36-45,0.1987682615502306,77.8211579175051,15.468376271088454,19.335470338860567,19.335470338860567,19.335470338860567,19.335470338860567
P001010,Tablet,Amazon,211.96,36,AO.com,Wales,67,Marketplace,0,0.0,19.23,66+,0.0959463519091778,77.8211579175051,7.466656203532643,9.333320254415803,9.333320254415803,8.399988228974223,8.399988228974223
P001011,Laptop,Apple,431.99,12,Currys,West Midlands,23,In-store,0,0.0,37.16,18-25,0.4724563860271149,77.8211579175051,36.76710302614986,45.95887878268733,50.55476666095606,50.55476666095606,50.55476666095606
P001012,TV,Samsung,212.31,24,AO.com,West Midlands,52,In-store,0,0.0,17.19,46-55,0.1654534232521497,77.8211579175051,12.875776978897353,16.09472122362169,16.09472122362169,16.09472122362169,16.09472122362169
P001013,Charger,Anker,167.15,24,John Lewis,Wales,52,In-store,1,53.97,19.92,46-55,0.1788686975387122,58.10651734232359,10.393437075532017,12.991796344415022,12.991796344415022,12.991796344415022,12.991796344415022
P001014,TV,LG,222.43,36,Argos,Scotland,36,Marketplace,1,86.84,15.97,36-45,0.2401760941475841,66.81879583229879,16.048277398646395,20.060346748307992,20.060346748307992,20.060346748307992,20.060346748307992
P001015,Refrigerator,Whirlpool,283.88,24,Currys,North West,26,In-store,0,0.0,23.16,26-35,0.3131475710657338,77.8211579175051,24.369506579389626,30.46188322423703,30.46188322423703,30.46188322423703,30.46188322423703
P001016,Laptop,HP,321.0,12,AO.com,Scotland,61,In-store,0,0.0,24.11,56-65,0.2049599446590145,77.8211579175051,15.950220220072271,19.93777527509034,19.93777527509034,19.93777527509034,19.93777527509034
P001017,Laptop,HP,198.12,24,Currys,North West,62,Marketplace,0,0.0,24.63,56-65,0.1970613704667707,77.8211579175051,15.33554403053454,19.169430038168176,19.169430038168176,19.169430038168176,19.169430038168176
P001018,TV,Samsung,77.71,36,AO.com,Scotland,65,In-store,0,0.0,13.19,56-65,0.1252645887494342,77.8211579175051,9.74823534254105,12.185294178176314,12.185294178176314,12.185294178176314,12.185294178176314
P001019,Phone,Google,474.94,36,Argos,North West,69,Online,0,0.0,33.48,66+,0.1125761142737219,77.8211579175051,8.760803566634412,10.951004458293013,10.951004458293013,10.951004458293013,10.951004458293013
P001020,Phone,OnePlus,548.01,24,AO.com,North West,57,Online,0,0.0,43.04,56-65,0.1438969757714694,77.8211579175051,11.198229275362928,13.99778659420366,13.99778659420366,13.99778659420366,13.99778659420366
P001021,Headphones,Sony,299.94,12,Currys,London,37,Online,1,91.82,26.22,36-45,0.2831574711196163,63.317602314006535,17.928852148591655,22.41106518573957,22.41106518573957,22.41106518573957,22.41106518573957
P001022,TV,Sony,160.25,24,Argos,Wales,20,Online,0,0.0,15.27,18-25,0.3519366600856853,77.8211579175051,27.388118401487432,34.23514800185929,37.65866280204522,37.65866280204522,37.65866280204522
P001023,TV,Sony,233.61,36,John Lewis,Wales,28,Online,0,0.0,20.67,26-35,0.2735517499925814,77.8211579175051,21.288113934782555,26.610142418478194,26.610142418478194,26.610142418478194,26.610142418478194
P001024,Laptop,Dell,604.98,24,Amazon UK,North West,27,In-store,1,181.54,47.39,26-35,0.3527885398431869,108.10254262663098,38.13733816658502,47.67167270823127,47.67167270823127,47.67167270823127,47.67167270823127
P001025,Headphones,Bose,142.17,24,John Lewis,Scotland,40,Marketplace,0,0.0,10.33,36-45,0.2580888135608713,77.8211579175051,20.0847703168621,25.105962896077628,25.105962896077628,25.105962896077628,25.105962896077628
P001026,Headphones,Bose,60.62,12,Argos,West Midlands,22,Marketplace,1,20.0,8.39,18-25,0.4218003639230608,66.33855157051109,27.981625194570316,34.9770314932129,38.474734642534195,38.474734642534195,38.474734642534195
P001027,Washing Machine,Whirlpool,319.48,36,Currys,North West,56,Marketplace,0,0.0,30.05,56-65,0.1395154245940397,77.8211579175051,10.85725188926054,13.571564861575675,13.571564861575675,13.571564861575675,13.571564861575675
P001028,Tablet,Apple,118.55,36,Currys,West Midlands,52,Marketplace,0,0.0,17.45,46-55,0.1746545196129254,77.8211579175051,13.59181695180346,16.989771189754325,16.989771189754325,15.290794070778894,15.290794070778894
P001029,Laptop,HP,529.03,24,AO.com,South East,36,Online,0,0.0,44.32,36-45,0.3221385085368464,77.8211579175051,25.06919174415549,31.33648968019436,31.33648968019436,31.33648968019436,31.33648968019436
P001030,Phone,OnePlus,401.06,24,Amazon UK,North West,33,Marketplace,1,111.33,34.53,26-35,0.3292622872065182,123.21599869338642,40.57038155021977,50.71297693777471,50.71297693777471,50.71297693777471,50.71297693777471
P001031,Tablet,Apple,253.37,24,Amazon UK,Scotland,61,Online,1,67.42,23.85,56-65,0.1343878517979138,64.53495843727111,8.672714430252517,10.840893037815647,10.840893037815647,9.756803734034083,9.756803734034083
P001032,Laptop,Apple,387.63,24,AO.com,North West,36,Online,1,134.03,31.33,36-45,0.2678667169370951,143.79644834190088,38.51828252455958,48.14785315569948,48.14785315569948,48.14785315569948,48.14785315569948
P001033,Tablet,Samsung,246.31,24,Amazon UK,Wales,68,In-store,0,0.0,25.21,66+,0.1237943709585499,77.8211579175051,9.63382129166352,12.0422766145794,12.0422766145794,10.83804895312146,10.83804895312146
P001034,Headphones,Sony,141.3,12,Currys,South East,59,Online,0,0.0,12.79,56-65,0.1663621390584711,77.8211579175051,12.946494295163223,16.183117868954028,16.183117868954028,16.183117868954028,16.183117868954028
P001035,Tablet,Samsung,288.26,24,John Lewis,Wales,23,In-store,1,90.78,26.27,18-25,0.3825543294405328,48.729220735069205,18.641574362464105,23.30196795308013,25.632164748388146,23.06894827354933,23.06894827354933
P001036,Laptop,Lenovo,400.72,12,Amazon UK,Scotland,41,Marketplace,0,0.0,26.79,36-45,0.3540658095978716,77.8211579175051,27.55381128190526,34.44226410238158,34.44226410238158,34.44226410238158,34.44226410238158
P001037,TV,Panasonic,119.83,12,Amazon UK,West Midlands,45,Online,1,23.25,13.0,36-45,0.2624214290230918,61.65830328698368,16.180460059709457,20.225575074636822,20.225575074636822,20.225575074636822,20.225575074636822
P001038,Washing Machine,LG,234.07,36,Argos,West Midlands,56,Marketplace,0,0.0,23.84,56-65,0.1403629020350012,77.8211579175051,10.923203565025128,13.65400445628141,13.65400445628141,13.65400445628141,13.65400445628141
P001039,Phone,Google,357.37,12,Currys,South East,26,Online,1,80.04,30.55,26-35,0.3387514986643932,119.7219867861375,40.55600244688276,50.69500305860345,50.69500305860345,50.69500305860345,50.69500305860345
P001040,Charger,Anker,326.54,24,AO.com,South East,20,Marketplace,0,0.0,32.32,18-25,0.3402770754495057,77.8211579175051,26.48075602426278,33.100945030328475,36.411039533361325,36.411039533361325,36.411039533361325
P001041,Laptop,HP,407.32,36,John Lewis,Wales,44,In-store,0,0.0,33.06,36-45,0.3124479172330426,77.8211579175051,24.31505870798817,30.393823384985215,30.393823384985215,30.393823384985215,30.393823384985215
P001042,Refrigerator,Whirlpool,253.91,36,Amazon UK,Wales,50,Marketplace,0,0.0,25.71,46-55,0.2022143256900693,77.8211579175051,15.736552972708694,19.670691215885867,19.670691215885867,19.670691215885867,19.670691215885867
P001043,Headphones,Sony,209.11,12,AO.com,South East,34,Online,0,0.0,25.06,26-35,0.3172125861788818,77.8211579175051,24.68585076244696,30.8573134530587,30.8573134530587,30.8573134530587,30.8573134530587
P001044,Washing Machine,Bosch,237.88,36,AO.com,Scotland,69,Online,1,80.35,19.36,66+,0.1117503746577749,79.23295508671431,8.854312416182976,11.06789052022872,11.06789052022872,11.06789052022872,11.06789052022872
P001045,Washing Machine,LG,20.0,24,AO.com,Scotland,65,Marketplace,0,0.0,9.02,56-65,0.1205974732337275,77.8211579175051,9.385035008974004,11.731293761217504,11.731293761217504,11.731293761217504,11.731293761217504
P001046,Headphones,Bose,168.49,12,Amazon UK,Scotland,41,Online,0,0.0,12.14,36-45,0.2794348739713737,77.8211579175051,21.74594545498441,27.18243181873051,27.18243181873051,27.18243181873051,27.18243181873051
P001047,Charger,Apple,289.78,12,AO.com,London,67,Marketplace,0,0.0,25.5,66+,0.1076284224213675,77.8211579175051,8.375768457665187,10.469710572081484,10.469710572081484,10.469710572081484,10.469710572081484
P001048,TV,LG,218.73,24,Currys,London,53,Marketplace,0,0.0,23.2,46-55,0.1763499011508044,77.8211579175051,13.723753506193164,17.154691882741457,17.154691882741457,17.154691882741457,17.154691882741457
P001049,Washing Machine,Whirlpool,345.05,12,Argos,Wales,30,Online,0,0.0,27.58,26-35,0.3004948035431475,77.8211579175051,23.384853559920955,29.231066949901194,29.231066949901194,29.231066949901194,29.231066949901194
P001050,Headphones,Beats,335.22,36,John Lewis,West Midlands,49,In-store,1,97.6,28.86,46-55,0.223407019642391,58.09560981561796,12.978967043214446,16.22370880401806,16.22370880401806,16.22370880401806,16.22370880401806
P001051,Phone,OnePlus,271.32,12,Argos,London,35,Marketplace,0,0.0,24.32,26-35,0.3723862098733161,77.8211579175051,28.97952604485253,36.224407556065664,36.224407556065664,36.224407556065664,36.224407556065664
P001052,Phone,Samsung,401.52,12,AO.com,London,42,In-store,0,0.0,36.25,36-45,0.2840532304950421,77.8211579175051,22.10535130733215,27.631689134165185,27.631689134165185,27.631689134165185,27.631689134165185
P001053,Headphones,Sony,221.48,24,John Lewis,London,47,Online,0,0.0,18.82,46-55,0.2063165736258426,77.8211579175051,16.055794657135266,20.069743321419082,20.069743321419082,20.069743321419082,20.069743321419082
P001054,Washing Machine,Bosch,339.93,36,AO.com,Wales,52,Online,1,89.0,30.09,46-55,0.1897826022564019,71.48700661880845,13.566990143638094,16.958737679547617,16.958737679547617,16.958737679547617,16.958737679547617
